"","tweet","created","retweet","word","sentiment","cat","es","NA","logretweet"
"4099",2303,2017-10-05 20:00:00,0,"law","trust","llei","ley","UTF-8",0
"4100",2304,2017-10-06 19:00:00,0,"law","trust","llei","ley","UTF-8",0
"4101",2304,2017-10-06 19:00:00,0,"charity","joy","caritat","caridad","UTF-8",0
"4102",2305,2017-10-16 20:00:00,0,"liar","disgust","salvatge","salvaje","UTF-8",0
"4103",2305,2017-10-16 20:00:00,0,"law","trust","llei","ley","UTF-8",0
"4104",2306,2017-10-14 10:00:00,0,"illegal","anger","il·legal","ilegal","UTF-8",0
"4105",2306,2017-10-14 10:00:00,0,"illegal","disgust","il·legal","ilegal","UTF-8",0
"4106",2306,2017-10-14 10:00:00,0,"illegal","fear","il·legal","ilegal","UTF-8",0
"4107",2306,2017-10-14 10:00:00,0,"illegal","sadness","il·legal","ilegal","UTF-8",0
"4108",2306,2017-10-14 10:00:00,0,"law","trust","llei","ley","UTF-8",0
"4109",2309,2017-10-12 22:00:00,0,"law","trust","llei","ley","UTF-8",0
"4110",2310,2017-10-10 19:00:00,12,"chance","surprise","oportunitat","oportunidad","UTF-8",2.56494935746154
"4111",2312,2017-10-15 07:00:00,0,"hate","anger","odi","odio","UTF-8",0
"4112",2312,2017-10-15 07:00:00,0,"hate","disgust","odi","odio","UTF-8",0
"4113",2312,2017-10-15 07:00:00,0,"hate","fear","odi","odio","UTF-8",0
"4114",2312,2017-10-15 07:00:00,0,"hate","sadness","odi","odio","UTF-8",0
"4115",2312,2017-10-15 07:00:00,0,"criminal","anger","criminal","criminal","UTF-8",0
"4116",2312,2017-10-15 07:00:00,0,"criminal","disgust","criminal","criminal","UTF-8",0
"4117",2312,2017-10-15 07:00:00,0,"criminal","fear","criminal","criminal","UTF-8",0
"4118",2312,2017-10-15 07:00:00,0,"law","trust","llei","ley","UTF-8",0
"4119",2313,2017-10-12 17:00:00,0,"thought","anticipation","pensament","pensamiento","UTF-8",0
"4120",2313,2017-10-12 17:00:00,0,"tyranny","fear","tirania","tiranía","UTF-8",0
"4121",2313,2017-10-12 17:00:00,0,"tyranny","sadness","tirania","tiranía","UTF-8",0
"4122",2313,2017-10-12 17:00:00,0,"quote","surprise","citar","citar","UTF-8",0
"4123",2314,2017-10-17 16:00:00,0,"law","trust","llei","ley","UTF-8",0
"4124",2314,2017-10-17 16:00:00,0,"lie","anger","mentida","mentira","UTF-8",0
"4125",2314,2017-10-17 16:00:00,0,"lie","disgust","mentida","mentira","UTF-8",0
"4126",2314,2017-10-17 16:00:00,0,"lie","sadness","mentida","mentira","UTF-8",0
"4127",2315,2017-10-03 16:00:00,2,"emergency","fear","emergència","emergencia","UTF-8",1.09861228866811
"4128",2315,2017-10-03 16:00:00,2,"emergency","sadness","emergència","emergencia","UTF-8",1.09861228866811
"4129",2315,2017-10-03 16:00:00,2,"emergency","surprise","emergència","emergencia","UTF-8",1.09861228866811
"4130",2315,2017-10-03 16:00:00,2,"terror","fear","terror","terror","UTF-8",1.09861228866811
"4131",2315,2017-10-03 16:00:00,2,"law","trust","llei","ley","UTF-8",1.09861228866811
"4132",2316,2017-10-07 16:00:00,0,"hatred","anger","odi","odio","UTF-8",0
"4133",2316,2017-10-07 16:00:00,0,"hatred","disgust","odi","odio","UTF-8",0
"4134",2316,2017-10-07 16:00:00,0,"hatred","fear","odi","odio","UTF-8",0
"4135",2316,2017-10-07 16:00:00,0,"hatred","sadness","odi","odio","UTF-8",0
"4136",2316,2017-10-07 16:00:00,0,"law","trust","llei","ley","UTF-8",0
"4137",2317,2017-10-06 11:00:00,0,"law","trust","llei","ley","UTF-8",0
"4138",2317,2017-10-06 11:00:00,0,"gun","anger","pistola","pistola","UTF-8",0
"4139",2317,2017-10-06 11:00:00,0,"gun","fear","pistola","pistola","UTF-8",0
"4140",2318,2017-10-02 00:00:00,0,"rogue","disgust","murri","pícaro","UTF-8",0
"4141",2318,2017-10-02 00:00:00,0,"dictator","fear","dictador","dictador","UTF-8",0
"4142",2318,2017-10-02 00:00:00,0,"fight","anger","lluita","lucha","UTF-8",0
"4143",2318,2017-10-02 00:00:00,0,"fight","fear","lluita","lucha","UTF-8",0
"4144",2319,2017-10-15 13:00:00,10,"bleeding","disgust","sagnia","sangría","UTF-8",2.39789527279837
"4145",2319,2017-10-15 13:00:00,10,"bleeding","fear","sagnia","sangría","UTF-8",2.39789527279837
"4146",2319,2017-10-15 13:00:00,10,"bleeding","sadness","sagnia","sangría","UTF-8",2.39789527279837
"4147",2319,2017-10-15 13:00:00,10,"shot","anger","tret","Disparo","UTF-8",2.39789527279837
"4148",2319,2017-10-15 13:00:00,10,"shot","fear","tret","Disparo","UTF-8",2.39789527279837
"4149",2319,2017-10-15 13:00:00,10,"shot","sadness","tret","Disparo","UTF-8",2.39789527279837
"4150",2319,2017-10-15 13:00:00,10,"shot","surprise","tret","Disparo","UTF-8",2.39789527279837
"4151",2319,2017-10-15 13:00:00,10,"justice","trust","justícia","justicia","UTF-8",2.39789527279837
"4152",2321,2017-10-15 06:00:00,0,"law","trust","llei","ley","UTF-8",0
"4153",2323,2017-10-03 17:00:00,0,"pointless","sadness","inútil","inútil","UTF-8",0
"4154",2323,2017-10-03 17:00:00,0,"illegal","anger","il·legal","ilegal","UTF-8",0
"4155",2323,2017-10-03 17:00:00,0,"illegal","disgust","il·legal","ilegal","UTF-8",0
"4156",2323,2017-10-03 17:00:00,0,"illegal","fear","il·legal","ilegal","UTF-8",0
"4157",2323,2017-10-03 17:00:00,0,"illegal","sadness","il·legal","ilegal","UTF-8",0
"4158",2324,2017-10-10 05:00:00,2,"uneasy","disgust","difícil","difícil","UTF-8",1.09861228866811
"4159",2324,2017-10-10 05:00:00,2,"uneasy","fear","difícil","difícil","UTF-8",1.09861228866811
"4160",2329,2017-10-15 08:00:00,0,"chaos","anger","caos","caos","UTF-8",0
"4161",2329,2017-10-15 08:00:00,0,"chaos","fear","caos","caos","UTF-8",0
"4162",2329,2017-10-15 08:00:00,0,"chaos","sadness","caos","caos","UTF-8",0
"4163",2330,2017-10-12 08:00:00,0,"law","trust","llei","ley","UTF-8",0
"4164",2332,2017-10-17 14:00:00,0,"good","joy","bo","bueno","UTF-8",0
"4165",2332,2017-10-17 14:00:00,0,"good","surprise","bo","bueno","UTF-8",0
"4166",2332,2017-10-17 14:00:00,0,"discrimination","anger","discriminació","discriminación","UTF-8",0
"4167",2332,2017-10-17 14:00:00,0,"discrimination","disgust","discriminació","discriminación","UTF-8",0
"4168",2332,2017-10-17 14:00:00,0,"discrimination","fear","discriminació","discriminación","UTF-8",0
"4169",2332,2017-10-17 14:00:00,0,"discrimination","sadness","discriminació","discriminación","UTF-8",0
"4170",2334,2017-10-13 19:00:00,0,"hostage","anger","ostatge","rehén","UTF-8",0
"4171",2334,2017-10-13 19:00:00,0,"hostage","fear","ostatge","rehén","UTF-8",0
"4172",2334,2017-10-13 19:00:00,0,"angry","anger","enutjat","enojado","UTF-8",0
"4173",2334,2017-10-13 19:00:00,0,"angry","disgust","enutjat","enojado","UTF-8",0
"4174",2334,2017-10-13 19:00:00,0,"law","trust","llei","ley","UTF-8",0
"4175",2336,2017-10-04 08:00:00,0,"planning","trust","planificació","planificación","UTF-8",0
"4176",2337,2017-10-02 13:00:00,0,"blame","anger","culpa","culpa","UTF-8",0
"4177",2337,2017-10-02 13:00:00,0,"blame","disgust","culpa","culpa","UTF-8",0
"4178",2337,2017-10-02 13:00:00,0,"resistance","anger","resistència","resistencia","UTF-8",0
"4179",2338,2017-10-02 07:00:00,2,"cross","anger","creuar","cruzar","UTF-8",1.09861228866811
"4180",2338,2017-10-02 07:00:00,2,"cross","fear","creuar","cruzar","UTF-8",1.09861228866811
"4181",2338,2017-10-02 07:00:00,2,"cross","sadness","creuar","cruzar","UTF-8",1.09861228866811
"4182",2339,2017-10-07 14:00:00,0,"law","trust","llei","ley","UTF-8",0
"4183",2339,2017-10-07 14:00:00,0,"beauty","joy","bellesa","belleza","UTF-8",0
"4184",2340,2017-10-19 16:00:00,0,"peaceful","joy","pacífic","pacífico","UTF-8",0
"4185",2340,2017-10-19 16:00:00,0,"peaceful","surprise","pacífic","pacífico","UTF-8",0
"4186",2340,2017-10-19 16:00:00,0,"peaceful","trust","pacífic","pacífico","UTF-8",0
"4187",2340,2017-10-19 16:00:00,0,"resistance","anger","resistència","resistencia","UTF-8",0
"4188",2340,2017-10-19 16:00:00,0,"violence","anger","violència","violencia","UTF-8",0
"4189",2340,2017-10-19 16:00:00,0,"violence","fear","violència","violencia","UTF-8",0
"4190",2340,2017-10-19 16:00:00,0,"violence","sadness","violència","violencia","UTF-8",0
"4191",2340,2017-10-19 16:00:00,0,"unjustifiable","anger","injustificable","injustificable","UTF-8",0
"4192",2340,2017-10-19 16:00:00,0,"unjustifiable","disgust","injustificable","injustificable","UTF-8",0
"4193",2340,2017-10-19 16:00:00,0,"unjustifiable","fear","injustificable","injustificable","UTF-8",0
"4194",2341,2017-10-09 19:00:00,163,"law","trust","llei","ley","UTF-8",5.0998664278242
"4195",2341,2017-10-09 19:00:00,163,"daughter","joy","filla","hija","UTF-8",5.0998664278242
"4196",2343,2017-10-18 23:00:00,0,"disrespect","anger","falta de respecte","falta de respeto","UTF-8",0
"4197",2343,2017-10-18 23:00:00,0,"law","trust","llei","ley","UTF-8",0
"4198",2344,2017-10-12 06:00:00,6,"harm","fear","dany","daño","UTF-8",1.94591014905531
"4199",2345,2017-10-08 16:00:00,0,"riot","anger","enrenou","alboroto","UTF-8",0
"4200",2345,2017-10-08 16:00:00,0,"riot","fear","enrenou","alboroto","UTF-8",0
"4201",2345,2017-10-08 16:00:00,0,"badly","sadness","mal","mal","UTF-8",0
"4202",2348,2017-10-11 09:00:00,1,"attempt","anticipation","intent","intento","UTF-8",0.693147180559945
"4203",2349,2017-10-05 06:00:00,7,"dangerous","fear","perillós","peligroso","UTF-8",2.07944154167984
"4204",2349,2017-10-05 06:00:00,7,"displaced","anger","desplaçat","desplazado","UTF-8",2.07944154167984
"4205",2349,2017-10-05 06:00:00,7,"displaced","fear","desplaçat","desplazado","UTF-8",2.07944154167984
"4206",2349,2017-10-05 06:00:00,7,"displaced","sadness","desplaçat","desplazado","UTF-8",2.07944154167984
"4207",2350,2017-10-13 14:00:00,0,"forecast","anticipation","pronòstic","pronóstico","UTF-8",0
"4208",2350,2017-10-13 14:00:00,0,"risk","anticipation","risc","riesgo","UTF-8",0
"4209",2350,2017-10-13 14:00:00,0,"risk","fear","risc","riesgo","UTF-8",0
"4210",2351,2017-10-01 19:00:00,13,"violence","anger","violència","violencia","UTF-8",2.63905732961526
"4211",2351,2017-10-01 19:00:00,13,"violence","fear","violència","violencia","UTF-8",2.63905732961526
"4212",2351,2017-10-01 19:00:00,13,"violence","sadness","violència","violencia","UTF-8",2.63905732961526
"4213",2351,2017-10-01 19:00:00,13,"nation","trust","nació","nación","UTF-8",2.63905732961526
"4214",2352,2017-10-18 18:00:00,19,"quest","anticipation","recerca","búsqueda","UTF-8",2.99573227355399
"4215",2352,2017-10-18 18:00:00,19,"determination","trust","determinació","determinación","UTF-8",2.99573227355399
"4216",2353,2017-10-16 17:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"4217",2353,2017-10-16 17:00:00,1,"professorship","trust","càtedra","cátedra","UTF-8",0.693147180559945
"4218",2355,2017-10-03 17:00:00,0,"strike","anger","vaga","Huelga","UTF-8",0
"4219",2356,2017-10-17 06:00:00,1,"dictator","fear","dictador","dictador","UTF-8",0.693147180559945
"4220",2357,2017-10-03 16:00:00,0,"injure","anger","lesionar","lesionar","UTF-8",0
"4221",2357,2017-10-03 16:00:00,0,"injure","fear","lesionar","lesionar","UTF-8",0
"4222",2357,2017-10-03 16:00:00,0,"injure","sadness","lesionar","lesionar","UTF-8",0
"4223",2359,2017-10-12 15:00:00,0,"crap","disgust","merda","mierda","UTF-8",0
"4224",2359,2017-10-12 15:00:00,0,"law","trust","llei","ley","UTF-8",0
"4225",2360,2017-10-16 18:00:00,0,"law","trust","llei","ley","UTF-8",0
"4226",2361,2017-10-01 19:00:00,0,"hurt","anger","ferir","herir","UTF-8",0
"4227",2361,2017-10-01 19:00:00,0,"hurt","fear","ferir","herir","UTF-8",0
"4228",2361,2017-10-01 19:00:00,0,"hurt","sadness","ferir","herir","UTF-8",0
"4229",2362,2017-10-05 22:00:00,0,"justice","trust","justícia","justicia","UTF-8",0
"4230",2362,2017-10-05 22:00:00,0,"law","trust","llei","ley","UTF-8",0
"4231",2362,2017-10-05 22:00:00,0,"discrimination","anger","discriminació","discriminación","UTF-8",0
"4232",2362,2017-10-05 22:00:00,0,"discrimination","disgust","discriminació","discriminación","UTF-8",0
"4233",2362,2017-10-05 22:00:00,0,"discrimination","fear","discriminació","discriminación","UTF-8",0
"4234",2362,2017-10-05 22:00:00,0,"discrimination","sadness","discriminació","discriminación","UTF-8",0
"4235",2363,2017-10-02 02:00:00,0,"ready","anticipation","A punt","Listo","UTF-8",0
"4236",2363,2017-10-02 02:00:00,0,"team","trust","equip","equipo","UTF-8",0
"4237",2363,2017-10-02 02:00:00,0,"defender","trust","defensor","defender","UTF-8",0
"4238",2364,2017-10-17 22:00:00,2,"demand","anger","demanda","demanda","UTF-8",1.09861228866811
"4239",2364,2017-10-17 22:00:00,2,"separatist","anger","separatista","separatista","UTF-8",1.09861228866811
"4240",2364,2017-10-17 22:00:00,2,"separatist","disgust","separatista","separatista","UTF-8",1.09861228866811
"4241",2367,2017-10-18 06:00:00,0,"law","trust","llei","ley","UTF-8",0
"4242",2369,2017-10-14 11:00:00,0,"separatist","anger","separatista","separatista","UTF-8",0
"4243",2369,2017-10-14 11:00:00,0,"separatist","disgust","separatista","separatista","UTF-8",0
"4244",2369,2017-10-14 11:00:00,0,"unity","trust","unitat","unidad","UTF-8",0
"4245",2370,2017-10-07 06:00:00,1,"threat","anger","amenaça","amenaza","UTF-8",0.693147180559945
"4246",2370,2017-10-07 06:00:00,1,"threat","fear","amenaça","amenaza","UTF-8",0.693147180559945
"4247",2372,2017-10-19 19:00:00,0,"pervert","anger","pervertit","pervertido","UTF-8",0
"4248",2372,2017-10-19 19:00:00,0,"law","trust","llei","ley","UTF-8",0
"4249",2372,2017-10-19 19:00:00,0,"crime","anger","crim","crimen","UTF-8",0
"4250",2372,2017-10-19 19:00:00,0,"violence","anger","violència","violencia","UTF-8",0
"4251",2372,2017-10-19 19:00:00,0,"violence","fear","violència","violencia","UTF-8",0
"4252",2372,2017-10-19 19:00:00,0,"violence","sadness","violència","violencia","UTF-8",0
"4253",2373,2017-10-06 23:00:00,0,"lie","anger","mentida","mentira","UTF-8",0
"4254",2373,2017-10-06 23:00:00,0,"lie","disgust","mentida","mentira","UTF-8",0
"4255",2373,2017-10-06 23:00:00,0,"lie","sadness","mentida","mentira","UTF-8",0
"4256",2374,2017-10-18 10:00:00,0,"good","joy","bo","bueno","UTF-8",0
"4257",2374,2017-10-18 10:00:00,0,"good","surprise","bo","bueno","UTF-8",0
"4258",2374,2017-10-18 10:00:00,0,"misleading","anger","enganyós","engañoso","UTF-8",0
"4259",2374,2017-10-18 10:00:00,0,"misleading","disgust","enganyós","engañoso","UTF-8",0
"4260",2376,2017-10-15 13:00:00,0,"ill","anger","malalt","enfermo","UTF-8",0
"4261",2376,2017-10-15 13:00:00,0,"ill","disgust","malalt","enfermo","UTF-8",0
"4262",2376,2017-10-15 13:00:00,0,"ill","fear","malalt","enfermo","UTF-8",0
"4263",2376,2017-10-15 13:00:00,0,"ill","sadness","malalt","enfermo","UTF-8",0
"4264",2376,2017-10-15 13:00:00,0,"love","joy","amor","amor","UTF-8",0
"4265",2377,2017-10-10 14:00:00,3,"force","anger","força","fuerza","UTF-8",1.38629436111989
"4266",2377,2017-10-10 14:00:00,3,"force","fear","força","fuerza","UTF-8",1.38629436111989
"4267",2377,2017-10-10 14:00:00,3,"force","anger","força","fuerza","UTF-8",1.38629436111989
"4268",2377,2017-10-10 14:00:00,3,"force","fear","força","fuerza","UTF-8",1.38629436111989
"4269",2378,2017-10-02 16:00:00,0,"terrorist","anger","terrorista","terrorista","UTF-8",0
"4270",2378,2017-10-02 16:00:00,0,"terrorist","disgust","terrorista","terrorista","UTF-8",0
"4271",2378,2017-10-02 16:00:00,0,"terrorist","fear","terrorista","terrorista","UTF-8",0
"4272",2378,2017-10-02 16:00:00,0,"terrorist","sadness","terrorista","terrorista","UTF-8",0
"4273",2378,2017-10-02 16:00:00,0,"terrorist","surprise","terrorista","terrorista","UTF-8",0
"4274",2380,2017-10-09 11:00:00,0,"turmoil","anger","confusió","confusión","UTF-8",0
"4275",2380,2017-10-09 11:00:00,0,"turmoil","fear","confusió","confusión","UTF-8",0
"4276",2380,2017-10-09 11:00:00,0,"turmoil","sadness","confusió","confusión","UTF-8",0
"4277",2381,2017-10-03 12:00:00,2,"violence","anger","violència","violencia","UTF-8",1.09861228866811
"4278",2381,2017-10-03 12:00:00,2,"violence","fear","violència","violencia","UTF-8",1.09861228866811
"4279",2381,2017-10-03 12:00:00,2,"violence","sadness","violència","violencia","UTF-8",1.09861228866811
"4280",2382,2017-10-14 12:00:00,0,"law","trust","llei","ley","UTF-8",0
"4281",2384,2017-10-18 19:00:00,84,"chance","surprise","oportunitat","oportunidad","UTF-8",4.44265125649032
"4282",2385,2017-10-02 08:00:00,0,"law","trust","llei","ley","UTF-8",0
"4283",2385,2017-10-02 08:00:00,0,"freedom","joy","llibertat","libertad","UTF-8",0
"4284",2385,2017-10-02 08:00:00,0,"freedom","trust","llibertat","libertad","UTF-8",0
"4285",2385,2017-10-02 08:00:00,0,"assembly","trust","Assemblea","Asamblea","UTF-8",0
"4286",2386,2017-10-06 17:00:00,0,"pride","joy","orgull","orgullo","UTF-8",0
"4287",2386,2017-10-06 17:00:00,0,"rule","trust","regla","regla","UTF-8",0
"4288",2386,2017-10-06 17:00:00,0,"law","trust","llei","ley","UTF-8",0
"4289",2386,2017-10-06 17:00:00,0,"respect","joy","respecte","respeto","UTF-8",0
"4290",2386,2017-10-06 17:00:00,0,"respect","trust","respecte","respeto","UTF-8",0
"4291",2387,2017-10-01 16:00:00,0,"hurt","anger","ferir","herir","UTF-8",0
"4292",2387,2017-10-01 16:00:00,0,"hurt","fear","ferir","herir","UTF-8",0
"4293",2387,2017-10-01 16:00:00,0,"hurt","sadness","ferir","herir","UTF-8",0
"4294",2387,2017-10-01 16:00:00,0,"disgusting","anger","fastigós","asqueroso","UTF-8",0
"4295",2387,2017-10-01 16:00:00,0,"disgusting","disgust","fastigós","asqueroso","UTF-8",0
"4296",2387,2017-10-01 16:00:00,0,"disgusting","fear","fastigós","asqueroso","UTF-8",0
"4297",2387,2017-10-01 16:00:00,0,"disgusting","anger","fastigós","asqueroso","UTF-8",0
"4298",2387,2017-10-01 16:00:00,0,"disgusting","disgust","fastigós","asqueroso","UTF-8",0
"4299",2387,2017-10-01 16:00:00,0,"disgusting","fear","fastigós","asqueroso","UTF-8",0
"4300",2388,2017-10-02 11:00:00,0,"violence","anger","violència","violencia","UTF-8",0
"4301",2388,2017-10-02 11:00:00,0,"violence","fear","violència","violencia","UTF-8",0
"4302",2388,2017-10-02 11:00:00,0,"violence","sadness","violència","violencia","UTF-8",0
"4303",2391,2017-10-13 09:00:00,2,"law","trust","llei","ley","UTF-8",1.09861228866811
"4304",2392,2017-10-13 12:00:00,9,"rejects","anger","rebutja","rechaza","UTF-8",2.30258509299405
"4305",2392,2017-10-13 12:00:00,9,"rejects","fear","rebutja","rechaza","UTF-8",2.30258509299405
"4306",2392,2017-10-13 12:00:00,9,"rejects","sadness","rebutja","rechaza","UTF-8",2.30258509299405
"4307",2394,2017-10-09 08:00:00,0,"nation","trust","nació","nación","UTF-8",0
"4308",2395,2017-10-11 14:00:00,0,"court","anger","tall","Corte","UTF-8",0
"4309",2395,2017-10-11 14:00:00,0,"court","fear","tall","Corte","UTF-8",0
"4310",2395,2017-10-11 14:00:00,0,"illegal","anger","il·legal","ilegal","UTF-8",0
"4311",2395,2017-10-11 14:00:00,0,"illegal","disgust","il·legal","ilegal","UTF-8",0
"4312",2395,2017-10-11 14:00:00,0,"illegal","fear","il·legal","ilegal","UTF-8",0
"4313",2395,2017-10-11 14:00:00,0,"illegal","sadness","il·legal","ilegal","UTF-8",0
"4314",2396,2017-10-06 16:00:00,0,"law","trust","llei","ley","UTF-8",0
"4315",2397,2017-10-03 18:00:00,0,"rule","trust","regla","regla","UTF-8",0
"4316",2397,2017-10-03 18:00:00,0,"law","trust","llei","ley","UTF-8",0
"4317",2397,2017-10-03 18:00:00,0,"tax","sadness","impost","impuesto","UTF-8",0
"4318",2398,2017-10-07 11:00:00,0,"violence","anger","violència","violencia","UTF-8",0
"4319",2398,2017-10-07 11:00:00,0,"violence","fear","violència","violencia","UTF-8",0
"4320",2398,2017-10-07 11:00:00,0,"violence","sadness","violència","violencia","UTF-8",0
"4321",2398,2017-10-07 11:00:00,0,"convinced","trust","convençut","convencido","UTF-8",0
"4322",2398,2017-10-07 11:00:00,0,"strike","anger","vaga","Huelga","UTF-8",0
"4323",2400,2017-10-09 21:00:00,3,"law","trust","llei","ley","UTF-8",1.38629436111989
"4324",2401,2017-10-01 13:00:00,0,"violence","anger","violència","violencia","UTF-8",0
"4325",2401,2017-10-01 13:00:00,0,"violence","fear","violència","violencia","UTF-8",0
"4326",2401,2017-10-01 13:00:00,0,"violence","sadness","violència","violencia","UTF-8",0
"4327",2402,2017-10-17 17:00:00,16,"outrageous","surprise","indignant","indignante","UTF-8",2.83321334405622
"4328",2403,2017-10-02 19:00:00,0,"happy","joy","content","contento","UTF-8",0
"4329",2403,2017-10-02 19:00:00,0,"innocent","trust","innocent","inocente","UTF-8",0
"4330",2403,2017-10-02 19:00:00,0,"injured","fear","lesionat","lesionado","UTF-8",0
"4331",2403,2017-10-02 19:00:00,0,"injured","sadness","lesionat","lesionado","UTF-8",0
"4332",2404,2017-10-18 06:00:00,0,"abortion","disgust","avortament","aborto","UTF-8",0
"4333",2404,2017-10-18 06:00:00,0,"abortion","fear","avortament","aborto","UTF-8",0
"4334",2404,2017-10-18 06:00:00,0,"abortion","sadness","avortament","aborto","UTF-8",0
"4335",2404,2017-10-18 06:00:00,0,"law","trust","llei","ley","UTF-8",0
"4336",2404,2017-10-18 06:00:00,0,"alliance","trust","aliança","Alianza","UTF-8",0
"4337",2405,2017-10-09 23:00:00,0,"law","trust","llei","ley","UTF-8",0
"4338",2405,2017-10-09 23:00:00,0,"force","anger","força","fuerza","UTF-8",0
"4339",2405,2017-10-09 23:00:00,0,"force","fear","força","fuerza","UTF-8",0
"4340",2406,2017-10-01 23:00:00,0,"fear","anger","por","miedo","UTF-8",0
"4341",2406,2017-10-01 23:00:00,0,"fear","fear","por","miedo","UTF-8",0
"4342",2406,2017-10-01 23:00:00,0,"unity","trust","unitat","unidad","UTF-8",0
"4343",2408,2017-10-06 12:00:00,0,"war","fear","guerra","guerra","UTF-8",0
"4344",2408,2017-10-06 12:00:00,0,"intervention","sadness","intervenció","intervención","UTF-8",0
"4345",2409,2017-10-01 23:00:00,0,"illegal","anger","il·legal","ilegal","UTF-8",0
"4346",2409,2017-10-01 23:00:00,0,"illegal","disgust","il·legal","ilegal","UTF-8",0
"4347",2409,2017-10-01 23:00:00,0,"illegal","fear","il·legal","ilegal","UTF-8",0
"4348",2409,2017-10-01 23:00:00,0,"illegal","sadness","il·legal","ilegal","UTF-8",0
"4349",2409,2017-10-01 23:00:00,0,"court","anger","tall","Corte","UTF-8",0
"4350",2409,2017-10-01 23:00:00,0,"court","fear","tall","Corte","UTF-8",0
"4351",2410,2017-10-17 09:00:00,0,"quagmire","disgust","cenagal","cenagal","UTF-8",0
"4352",2410,2017-10-17 09:00:00,0,"law","trust","llei","ley","UTF-8",0
"4353",2413,2017-10-10 10:00:00,0,"rule","trust","regla","regla","UTF-8",0
"4354",2413,2017-10-10 10:00:00,0,"law","trust","llei","ley","UTF-8",0
"4355",2414,2017-10-06 15:00:00,0,"law","trust","llei","ley","UTF-8",0
"4356",2415,2017-10-14 13:00:00,0,"respect","joy","respecte","respeto","UTF-8",0
"4357",2415,2017-10-14 13:00:00,0,"respect","trust","respecte","respeto","UTF-8",0
"4358",2417,2017-10-14 17:00:00,0,"reject","anger","rebutjar","rechazar","UTF-8",0
"4359",2417,2017-10-14 17:00:00,0,"reject","fear","rebutjar","rechazar","UTF-8",0
"4360",2417,2017-10-14 17:00:00,0,"reject","sadness","rebutjar","rechazar","UTF-8",0
"4361",2417,2017-10-14 17:00:00,0,"cash","anger","efectiu","efectivo","UTF-8",0
"4362",2417,2017-10-14 17:00:00,0,"violation","anger","violació","violación","UTF-8",0
"4363",2417,2017-10-14 17:00:00,0,"violation","fear","violació","violación","UTF-8",0
"4364",2417,2017-10-14 17:00:00,0,"violation","sadness","violació","violación","UTF-8",0
"4365",2417,2017-10-14 17:00:00,0,"violation","surprise","violació","violación","UTF-8",0
"4366",2417,2017-10-14 17:00:00,0,"law","trust","llei","ley","UTF-8",0
"4367",2419,2017-10-08 00:00:00,0,"justice","trust","justícia","justicia","UTF-8",0
"4368",2419,2017-10-08 00:00:00,0,"law","trust","llei","ley","UTF-8",0
"4369",2420,2017-10-06 12:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"4370",2420,2017-10-06 12:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"4371",2420,2017-10-06 12:00:00,1,"force","anger","força","fuerza","UTF-8",0.693147180559945
"4372",2420,2017-10-06 12:00:00,1,"force","fear","força","fuerza","UTF-8",0.693147180559945
"4373",2420,2017-10-06 12:00:00,1,"illegal","anger","il·legal","ilegal","UTF-8",0.693147180559945
"4374",2420,2017-10-06 12:00:00,1,"illegal","disgust","il·legal","ilegal","UTF-8",0.693147180559945
"4375",2420,2017-10-06 12:00:00,1,"illegal","fear","il·legal","ilegal","UTF-8",0.693147180559945
"4376",2420,2017-10-06 12:00:00,1,"illegal","sadness","il·legal","ilegal","UTF-8",0.693147180559945
"4377",2423,2017-10-01 16:00:00,0,"bout","anger","","final","UTF-8",0
"4378",2424,2017-10-05 12:00:00,0,"illegal","anger","il·legal","ilegal","UTF-8",0
"4379",2424,2017-10-05 12:00:00,0,"illegal","disgust","il·legal","ilegal","UTF-8",0
"4380",2424,2017-10-05 12:00:00,0,"illegal","fear","il·legal","ilegal","UTF-8",0
"4381",2424,2017-10-05 12:00:00,0,"illegal","sadness","il·legal","ilegal","UTF-8",0
"4382",2424,2017-10-05 12:00:00,0,"illegal","anger","il·legal","ilegal","UTF-8",0
"4383",2424,2017-10-05 12:00:00,0,"illegal","disgust","il·legal","ilegal","UTF-8",0
"4384",2424,2017-10-05 12:00:00,0,"illegal","fear","il·legal","ilegal","UTF-8",0
"4385",2424,2017-10-05 12:00:00,0,"illegal","sadness","il·legal","ilegal","UTF-8",0
"4386",2427,2017-10-13 21:00:00,0,"law","trust","llei","ley","UTF-8",0
"4387",2428,2017-10-12 13:00:00,0,"law","trust","llei","ley","UTF-8",0
"4388",2431,2017-10-01 18:00:00,0,"injured","fear","lesionat","lesionado","UTF-8",0
"4389",2431,2017-10-01 18:00:00,0,"injured","sadness","lesionat","lesionado","UTF-8",0
"4390",2431,2017-10-01 18:00:00,0,"violence","anger","violència","violencia","UTF-8",0
"4391",2431,2017-10-01 18:00:00,0,"violence","fear","violència","violencia","UTF-8",0
"4392",2431,2017-10-01 18:00:00,0,"violence","sadness","violència","violencia","UTF-8",0
"4393",2432,2017-10-01 17:00:00,1,"illegal","anger","il·legal","ilegal","UTF-8",0.693147180559945
"4394",2432,2017-10-01 17:00:00,1,"illegal","disgust","il·legal","ilegal","UTF-8",0.693147180559945
